ip.dst,ip.src,tcp.dstport,tcp.srcport,tcp.window_size_value,tcp.flags
192.168.4.133,192.168.4.106,51063,14442,0,0x0014
192.168.4.29,192.168.4.133,65000,51063,1024,0x0002
192.168.4.133,192.168.4.106,51063,1105,0,0x0014
192.168.4.76,192.168.4.133,1009,51063,1024,0x0002
192.168.4.77,192.168.4.133,6059,51063,1024,0x0002
192.168.4.78,192.168.4.133,1277,51063,1024,0x0002
192.168.4.106,192.168.4.133,1277,51063,1024,0x0002
192.168.4.113,192.168.4.133,5988,51063,1024,0x0002
192.168.4.20,192.168.4.133,3914,51063,1024,0x0002
192.168.4.77,192.168.4.133,2809,51063,1024,0x0002
192.168.4.78,192.168.4.133,3323,51063,1024,0x0002
192.168.4.106,192.168.4.133,3323,51063,1024,0x0002
192.168.4.113,192.168.4.133,65000,51063,1024,0x0002
192.168.4.20,192.168.4.133,2718,51063,1024,0x0002
192.168.4.29,192.168.4.133,1216,51063,1024,0x0002
192.168.4.76,192.168.4.133,10628,51063,1024,0x0002
192.168.4.133,192.168.4.78,51063,34573,0,0x0014
192.168.4.133,192.168.4.78,51063,1105,0,0x0014
192.168.4.133,192.168.4.78,51063,6667,0,0x0014
192.168.4.133,192.168.4.78,51063,1074,0,0x0014
192.168.4.133,192.168.4.106,51063,8011,0,0x0014
192.168.4.133,192.168.4.106,51063,2809,0,0x0014
192.168.4.133,192.168.4.78,51063,5120,0,0x0014
192.168.4.133,192.168.4.78,51063,54328,0,0x0014
192.168.4.133,192.168.4.106,51063,49160,0,0x0014
192.168.4.133,192.168.4.106,51063,8651,0,0x0014
192.168.4.133,192.168.4.106,51063,6059,0,0x0014
192.168.4.133,192.168.4.113,51063,1062,0,0x0014
192.168.4.133,192.168.4.113,51063,10628,0,0x0014
192.168.4.133,192.168.4.113,51063,31337,0,0x0014
192.168.4.133,192.168.4.113,51063,1009,0,0x0014
192.168.4.133,192.168.4.113,51063,5988,0,0x0014
192.168.4.133,192.168.4.113,51063,2179,0,0x0014
192.168.4.106,192.168.4.133,2288,51063,1024,0x0002
192.168.4.113,192.168.4.133,1216,51063,1024,0x0002
192.168.4.20,192.168.4.133,9502,51063,1024,0x0002
192.168.4.29,192.168.4.133,9207,51063,1024,0x0002
192.168.4.76,192.168.4.133,5988,51063,1024,0x0002
192.168.4.77,192.168.4.133,8651,51063,1024,0x0002
192.168.4.78,192.168.4.133,2288,51063,1024,0x0002
192.168.4.106,192.168.4.133,631,51063,1024,0x0002
192.168.4.113,192.168.4.133,9207,51063,1024,0x0002
192.168.4.20,192.168.4.133,27000,51063,1024,0x0002
192.168.4.29,192.168.4.133,65129,51063,1024,0x0002
192.168.4.76,192.168.4.133,65000,51063,1024,0x0002
192.168.4.77,192.168.4.133,5915,51063,1024,0x0002
192.168.4.78,192.168.4.133,631,51063,1024,0x0002
192.168.4.106,192.168.4.133,30,51063,1024,0x0002
192.168.4.113,192.168.4.133,65129,51063,1024,0x0002
192.168.4.20,192.168.4.133,5910,51063,1024,0x0002
192.168.4.133,192.168.4.113,51063,65000,0,0x0014
192.168.4.133,192.168.4.76,51063,7443,0,0x0014
192.168.4.133,192.168.4.76,51063,7001,0,0x0014
192.168.4.133,192.168.4.76,51063,3323,0,0x0014
192.168.4.133,192.168.4.76,51063,1277,0,0x0014
192.168.4.133,192.168.4.76,51063,631,0,0x0014
192.168.4.133,192.168.4.76,51063,30,0,0x0014
192.168.4.133,192.168.4.76,51063,6009,0,0x0014
192.168.4.133,192.168.4.76,51063,2288,0,0x0014
192.168.4.133,192.168.4.20,51063,3914,0,0x0014
192.168.4.133,192.168.4.20,51063,5988,0,0x0014
192.168.4.133,192.168.4.77,51063,60020,0,0x0014
192.168.4.133,192.168.4.20,51063,9207,0,0x0014
192.168.4.133,192.168.4.20,51063,65129,0,0x0014
192.168.4.133,192.168.4.77,51063,84,0,0x0014
192.168.4.133,192.168.4.77,51063,6667,0,0x0014
192.168.4.133,192.168.4.77,51063,34573,0,0x0014
192.168.4.133,192.168.4.77,51063,54328,0,0x0014
192.168.4.133,192.168.4.77,51063,1072,0,0x0014
192.168.4.133,192.168.4.77,51063,5802,0,0x0014
192.168.4.133,192.168.4.77,51063,5120,0,0x0014
192.168.4.133,192.168.4.77,51063,64623,0,0x0014
192.168.4.133,192.168.4.77,51063,8300,0,0x0014
192.168.4.133,192.168.4.77,51063,30000,0,0x0014
192.168.4.133,192.168.4.77,51063,1105,0,0x0014
192.168.4.133,192.168.4.20,51063,211,0,0x0014
192.168.4.133,192.168.4.20,51063,50001,0,0x0014
192.168.4.133,192.168.4.20,51063,1216,0,0x0014
192.168.4.133,192.168.4.29,51063,30,0,0x0014
192.168.4.133,192.168.4.20,51063,65000,0,0x0014
192.168.4.133,192.168.4.29,51063,631,0,0x0014
192.168.4.133,192.168.4.29,51063,2500,0,0x0014
192.168.4.77,192.168.4.133,7443,51063,1024,0x0002
192.168.4.78,192.168.4.133,30,51063,1024,0x0002
192.168.4.106,192.168.4.133,2500,51063,1024,0x0002
192.168.4.113,192.168.4.133,50001,51063,1024,0x0002
192.168.4.20,192.168.4.133,3261,51063,1024,0x0002
192.168.4.29,192.168.4.133,50001,51063,1024,0x0002
192.168.4.76,192.168.4.133,1216,51063,1024,0x0002
192.168.4.77,192.168.4.133,6009,51063,1024,0x0002
192.168.4.78,192.168.4.133,2500,51063,1024,0x0002
192.168.4.106,192.168.4.133,1062,51063,1024,0x0002
192.168.4.113,192.168.4.133,211,51063,1024,0x0002
192.168.4.20,192.168.4.133,691,51063,1024,0x0002
192.168.4.29,192.168.4.133,211,51063,1024,0x0002
192.168.4.76,192.168.4.133,9207,51063,1024,0x0002
192.168.4.77,192.168.4.133,7001,51063,1024,0x0002
192.168.4.78,192.168.4.133,1062,51063,1024,0x0002
192.168.4.106,192.168.4.133,31337,51063,1024,0x0002
192.168.4.113,192.168.4.133,3914,51063,1024,0x0002
192.168.4.20,192.168.4.133,51103,51063,1024,0x0002
192.168.4.29,192.168.4.133,3914,51063,1024,0x0002
192.168.4.76,192.168.4.133,65129,51063,1024,0x0002
192.168.4.77,192.168.4.133,1277,51063,1024,0x0002
192.168.4.78,192.168.4.133,31337,51063,1024,0x0002
192.168.4.106,192.168.4.133,2179,51063,1024,0x0002
192.168.4.113,192.168.4.133,2718,51063,1024,0x0002
192.168.4.20,192.168.4.133,3851,51063,1024,0x0002
192.168.4.29,192.168.4.133,2718,51063,1024,0x0002
192.168.4.76,192.168.4.133,50001,51063,1024,0x0002
192.168.4.77,192.168.4.133,3323,51063,1024,0x0002
192.168.4.78,192.168.4.133,2179,51063,1024,0x0002
192.168.4.106,192.168.4.133,1009,51063,1024,0x0002
192.168.4.113,192.168.4.133,9502,51063,1024,0x0002
192.168.4.133,192.168.4.113,51063,1216,0,0x0014
192.168.4.133,192.168.4.113,51063,65129,0,0x0014
192.168.4.133,192.168.4.113,51063,9207,0,0x0014
192.168.4.20,192.168.4.133,1984,51063,1024,0x0002
192.168.4.29,192.168.4.133,9502,51063,1024,0x0002
192.168.4.76,192.168.4.133,211,51063,1024,0x0002
192.168.4.133,192.168.4.29,51063,5988,0,0x0014
192.168.4.133,192.168.4.29,51063,1009,0,0x0014
192.168.4.133,192.168.4.76,51063,31337,0,0x0014
192.168.4.133,192.168.4.78,51063,49160,0,0x0014
192.168.4.133,192.168.4.78,51063,8651,0,0x0014
192.168.4.133,192.168.4.29,51063,1062,0,0x0014
192.168.4.133,192.168.4.29,51063,2179,0,0x0014
192.168.4.133,192.168.4.29,51063,10628,0,0x0014
192.168.4.133,192.168.4.76,51063,1009,0,0x0014
192.168.4.133,192.168.4.78,51063,8011,0,0x0014
192.168.4.133,192.168.4.78,51063,14442,0,0x0014
192.168.4.133,192.168.4.78,51063,2809,0,0x0014
192.168.4.133,192.168.4.29,51063,31337,0,0x0014
192.168.4.133,192.168.4.29,51063,65000,0,0x0014
192.168.4.133,192.168.4.29,51063,1216,0,0x0014
192.168.4.133,192.168.4.76,51063,2179,0,0x0014
192.168.4.133,192.168.4.78,51063,6059,0,0x0014
192.168.4.133,192.168.4.78,51063,1277,0,0x0014
192.168.4.133,192.168.4.78,51063,5915,0,0x0014
192.168.4.133,192.168.4.78,51063,7001,0,0x0014
192.168.4.133,192.168.4.78,51063,7443,0,0x0014
192.168.4.133,192.168.4.78,51063,6009,0,0x0014
192.168.4.133,192.168.4.113,51063,50001,0,0x0014
192.168.4.133,192.168.4.113,51063,211,0,0x0014
192.168.4.133,192.168.4.113,51063,3914,0,0x0014
192.168.4.133,192.168.4.113,51063,2718,0,0x0014
192.168.4.133,192.168.4.113,51063,9502,0,0x0014
192.168.4.133,192.168.4.20,51063,3261,0,0x0014
192.168.4.133,192.168.4.20,51063,5910,0,0x0014
192.168.4.133,192.168.4.20,51063,3851,0,0x0014
192.168.4.133,192.168.4.20,51063,27000,0,0x0014
192.168.4.133,192.168.4.20,51063,2718,0,0x0014
192.168.4.133,192.168.4.20,51063,691,0,0x0014
192.168.4.133,192.168.4.20,51063,9502,0,0x0014
192.168.4.133,192.168.4.20,51063,51103,0,0x0014
192.168.4.106,192.168.4.133,10628,51063,1024,0x0002
192.168.4.113,192.168.4.133,27000,51063,1024,0x0002
192.168.4.20,192.168.4.133,2967,51063,1024,0x0002
192.168.4.29,192.168.4.133,27000,51063,1024,0x0002
192.168.4.76,192.168.4.133,3914,51063,1024,0x0002
192.168.4.77,192.168.4.133,2288,51063,1024,0x0002
192.168.4.78,192.168.4.133,1009,51063,1024,0x0002
192.168.4.106,192.168.4.133,5988,51063,1024,0x0002
192.168.4.113,192.168.4.133,5910,51063,1024,0x0002
192.168.4.20,192.168.4.133,808,51063,1024,0x0002
192.168.4.29,192.168.4.133,5910,51063,1024,0x0002
192.168.4.76,192.168.4.133,2718,51063,1024,0x0002
192.168.4.77,192.168.4.133,631,51063,1024,0x0002
192.168.4.78,192.168.4.133,10628,51063,1024,0x0002
192.168.4.106,192.168.4.133,65000,51063,1024,0x0002
192.168.4.113,192.168.4.133,3261,51063,1024,0x0002
192.168.4.20,192.168.4.133,666,51063,1024,0x0002
192.168.4.29,192.168.4.133,3261,51063,1024,0x0002
192.168.4.76,192.168.4.133,9502,51063,1024,0x0002
192.168.4.77,192.168.4.133,30,51063,1024,0x0002
192.168.4.78,192.168.4.133,5988,51063,1024,0x0002
192.168.4.106,192.168.4.133,1216,51063,1024,0x0002
192.168.4.113,192.168.4.133,691,51063,1024,0x0002
192.168.4.20,192.168.4.133,2968,51063,1024,0x0002
192.168.4.29,192.168.4.133,691,51063,1024,0x0002
192.168.4.76,192.168.4.133,27000,51063,1024,0x0002
192.168.4.77,192.168.4.133,2500,51063,1024,0x0002
192.168.4.78,192.168.4.133,65000,51063,1024,0x0002
192.168.4.106,192.168.4.133,9207,51063,1024,0x0002
192.168.4.133,192.168.4.77,51063,49160,0,0x0014
192.168.4.133,192.168.4.77,51063,8011,0,0x0014
192.168.4.113,192.168.4.133,51103,51063,1024,0x0002
192.168.4.133,192.168.4.77,51063,1074,0,0x0014
192.168.4.133,192.168.4.77,51063,14442,0,0x0014
192.168.4.133,192.168.4.76,51063,2500,0,0x0014
192.168.4.133,192.168.4.76,51063,1062,0,0x0014
192.168.4.133,192.168.4.20,51063,1984,0,0x0014
192.168.4.20,192.168.4.133,6112,51063,1024,0x0002
192.168.4.29,192.168.4.133,51103,51063,1024,0x0002
192.168.4.76,192.168.4.133,5910,51063,1024,0x0002
192.168.4.77,192.168.4.133,1062,51063,1024,0x0002
192.168.4.78,192.168.4.133,1216,51063,1024,0x0002
192.168.4.106,192.168.4.133,65129,51063,1024,0x0002
192.168.4.20,192.168.4.133,4449,51063,1024,0x0002
192.168.4.29,192.168.4.133,3851,51063,1024,0x0002
192.168.4.76,192.168.4.133,3261,51063,1024,0x0002
192.168.4.77,192.168.4.133,31337,51063,1024,0x0002
192.168.4.78,192.168.4.133,9207,51063,1024,0x0002
192.168.4.106,192.168.4.133,50001,51063,1024,0x0002
192.168.4.113,192.168.4.133,3851,51063,1024,0x0002
192.168.4.133,192.168.4.29,51063,9207,0,0x0014
192.168.4.133,192.168.4.29,51063,50001,0,0x0014
192.168.4.133,192.168.4.76,51063,211,0,0x0014
192.168.4.133,192.168.4.76,51063,50001,0,0x0014
192.168.4.133,192.168.4.77,51063,7443,0,0x0014
192.168.4.133,192.168.4.76,51063,9207,0,0x0014
192.168.4.133,192.168.4.77,51063,6059,0,0x0014
192.168.4.133,192.168.4.77,51063,5915,0,0x0014
192.168.4.133,192.168.4.77,51063,2809,0,0x0014
192.168.4.133,192.168.4.106,51063,7001,0,0x0014
192.168.4.133,192.168.4.77,51063,6009,0,0x0014
192.168.4.133,192.168.4.76,51063,65129,0,0x0014
192.168.4.133,192.168.4.77,51063,3323,0,0x0014
192.168.4.133,192.168.4.76,51063,1216,0,0x0014
192.168.4.133,192.168.4.77,51063,1277,0,0x0014
192.168.4.133,192.168.4.77,51063,8651,0,0x0014
192.168.4.133,192.168.4.76,51063,65000,0,0x0014
192.168.4.133,192.168.4.76,51063,10628,0,0x0014
192.168.4.133,192.168.4.77,51063,7001,0,0x0014
192.168.4.133,192.168.4.76,51063,5988,0,0x0014
192.168.4.133,192.168.4.113,51063,27000,0,0x0014
192.168.4.133,192.168.4.113,51063,5910,0,0x0014
192.168.4.133,192.168.4.113,51063,691,0,0x0014
192.168.4.133,192.168.4.113,51063,3261,0,0x0014
192.168.4.133,192.168.4.113,51063,51103,0,0x0014
192.168.4.133,192.168.4.113,51063,3851,0,0x0014
192.168.4.20,192.168.4.133,1164,51063,1024,0x0002
192.168.4.29,192.168.4.133,1984,51063,1024,0x0002
192.168.4.76,192.168.4.133,691,51063,1024,0x0002
192.168.4.77,192.168.4.133,2179,51063,1024,0x0002
192.168.4.78,192.168.4.133,65129,51063,1024,0x0002
192.168.4.106,192.168.4.133,211,51063,1024,0x0002
192.168.4.113,192.168.4.133,1984,51063,1024,0x0002
192.168.4.20,192.168.4.133,1580,51063,1024,0x0002
192.168.4.29,192.168.4.133,2967,51063,1024,0x0002
192.168.4.76,192.168.4.133,51103,51063,1024,0x0002
192.168.4.77,192.168.4.133,1009,51063,1024,0x0002
192.168.4.78,192.168.4.133,50001,51063,1024,0x0002
192.168.4.106,192.168.4.133,3914,51063,1024,0x0002
192.168.4.113,192.168.4.133,2967,51063,1024,0x0002
192.168.4.20,192.168.4.133,5859,51063,1024,0x0002
192.168.4.29,192.168.4.133,808,51063,1024,0x0002
192.168.4.76,192.168.4.133,3851,51063,1024,0x0002
192.168.4.77,192.168.4.133,10628,51063,1024,0x0002
192.168.4.78,192.168.4.133,211,51063,1024,0x0002
192.168.4.106,192.168.4.133,2718,51063,1024,0x0002
192.168.4.113,192.168.4.133,808,51063,1024,0x0002
192.168.4.20,192.168.4.133,1503,51063,1024,0x0002
192.168.4.29,192.168.4.133,666,51063,1024,0x0002
192.168.4.76,192.168.4.133,1984,51063,1024,0x0002
192.168.4.77,192.168.4.133,5988,51063,1024,0x0002
192.168.4.78,192.168.4.133,3914,51063,1024,0x0002
192.168.4.133,192.168.4.78,51063,3323,0,0x0014
192.168.4.133,192.168.4.106,51063,1009,0,0x0014
192.168.4.133,192.168.4.106,51063,31337,0,0x0014
192.168.4.133,192.168.4.106,51063,1277,0,0x0014
192.168.4.133,192.168.4.106,51063,3323,0,0x0014
192.168.4.133,192.168.4.106,51063,7443,0,0x0014
192.168.4.133,192.168.4.78,51063,2288,0,0x0014
192.168.4.133,192.168.4.78,51063,1062,0,0x0014
192.168.4.133,192.168.4.78,51063,31337,0,0x0014
192.168.4.133,192.168.4.106,51063,5915,0,0x0014
192.168.4.133,192.168.4.106,51063,631,0,0x0014
192.168.4.133,192.168.4.106,51063,1062,0,0x0014
192.168.4.133,192.168.4.106,51063,2500,0,0x0014
192.168.4.133,192.168.4.78,51063,1216,0,0x0014
192.168.4.133,192.168.4.106,51063,30,0,0x0014
192.168.4.133,192.168.4.78,51063,2500,0,0x0014
192.168.4.133,192.168.4.106,51063,6009,0,0x0014
192.168.4.133,192.168.4.78,51063,631,0,0x0014
192.168.4.133,192.168.4.106,51063,2288,0,0x0014
192.168.4.133,192.168.4.106,51063,2179,0,0x0014
192.168.4.133,192.168.4.78,51063,30,0,0x0014
192.168.4.133,192.168.4.78,51063,2179,0,0x0014
192.168.4.133,192.168.4.113,51063,1984,0,0x0014
192.168.4.133,192.168.4.113,51063,808,0,0x0014
192.168.4.133,192.168.4.20,51063,2968,0,0x0014
192.168.4.133,192.168.4.29,51063,3914,0,0x0014
192.168.4.133,192.168.4.29,51063,3261,0,0x0014
192.168.4.133,192.168.4.20,51063,1164,0,0x0014
192.168.4.133,192.168.4.29,51063,211,0,0x0014
192.168.4.133,192.168.4.29,51063,51103,0,0x0014
192.168.4.133,192.168.4.29,51063,27000,0,0x0014
192.168.4.133,192.168.4.113,51063,2967,0,0x0014
192.168.4.133,192.168.4.29,51063,65129,0,0x0014
192.168.4.133,192.168.4.20,51063,808,0,0x0014
192.168.4.133,192.168.4.29,51063,5910,0,0x0014
192.168.4.133,192.168.4.20,51063,2967,0,0x0014
192.168.4.133,192.168.4.29,51063,9502,0,0x0014
192.168.4.133,192.168.4.29,51063,3851,0,0x0014
192.168.4.133,192.168.4.20,51063,6112,0,0x0014
192.168.4.133,192.168.4.20,51063,666,0,0x0014
192.168.4.133,192.168.4.20,51063,1580,0,0x0014
192.168.4.133,192.168.4.29,51063,2718,0,0x0014
192.168.4.133,192.168.4.20,51063,4449,0,0x0014
192.168.4.133,192.168.4.29,51063,691,0,0x0014
192.168.4.133,192.168.4.77,51063,2500,0,0x0014
192.168.4.113,192.168.4.133,666,51063,1024,0x0002
192.168.4.20,192.168.4.133,464,51063,1024,0x0002
192.168.4.29,192.168.4.133,2968,51063,1024,0x0002
192.168.4.76,192.168.4.133,2967,51063,1024,0x0002
192.168.4.77,192.168.4.133,65000,51063,1024,0x0002
192.168.4.78,192.168.4.133,2718,51063,1024,0x0002
192.168.4.106,192.168.4.133,9502,51063,1024,0x0002
192.168.4.113,192.168.4.133,2968,51063,1024,0x0002
192.168.4.20,192.168.4.133,1163,51063,1024,0x0002
192.168.4.29,192.168.4.133,6112,51063,1024,0x0002
192.168.4.76,192.168.4.133,808,51063,1024,0x0002
192.168.4.77,192.168.4.133,1216,51063,1024,0x0002
192.168.4.78,192.168.4.133,9502,51063,1024,0x0002
192.168.4.106,192.168.4.133,27000,51063,1024,0x0002
192.168.4.113,192.168.4.133,6112,51063,1024,0x0002
192.168.4.20,192.168.4.133,9010,51063,1024,0x0002
192.168.4.29,192.168.4.133,4449,51063,1024,0x0002
192.168.4.76,192.168.4.133,666,51063,1024,0x0002
192.168.4.77,192.168.4.133,9207,51063,1024,0x0002
192.168.4.78,192.168.4.133,27000,51063,1024,0x0002
192.168.4.106,192.168.4.133,5910,51063,1024,0x0002
192.168.4.113,192.168.4.133,4449,51063,1024,0x0002
192.168.4.20,192.168.4.133,7911,51063,1024,0x0002
192.168.4.29,192.168.4.133,1164,51063,1024,0x0002
192.168.4.76,192.168.4.133,2968,51063,1024,0x0002
192.168.4.77,192.168.4.133,65129,51063,1024,0x0002
192.168.4.78,192.168.4.133,5910,51063,1024,0x0002
192.168.4.106,192.168.4.133,3261,51063,1024,0x0002
192.168.4.113,192.168.4.133,1164,51063,1024,0x0002
192.168.4.20,192.168.4.133,2702,51063,1024,0x0002
192.168.4.29,192.168.4.133,1580,51063,1024,0x0002
192.168.4.76,192.168.4.133,6112,51063,1024,0x0002
192.168.4.77,192.168.4.133,50001,51063,1024,0x0002
192.168.4.78,192.168.4.133,3261,51063,1024,0x0002
192.168.4.106,192.168.4.133,691,51063,1024,0x0002
192.168.4.113,192.168.4.133,1580,51063,1024,0x0002
192.168.4.20,192.168.4.133,1434,51063,1024,0x0002
192.168.4.29,192.168.4.133,5859,51063,1024,0x0002
192.168.4.76,192.168.4.133,4449,51063,1024,0x0002
192.168.4.77,192.168.4.133,211,51063,1024,0x0002
192.168.4.78,192.168.4.133,691,51063,1024,0x0002
192.168.4.106,192.168.4.133,51103,51063,1024,0x0002
192.168.4.113,192.168.4.133,5859,51063,1024,0x0002
192.168.4.20,192.168.4.133,800,51063,1024,0x0002
192.168.4.133,192.168.4.76,51063,27000,0,0x0014
192.168.4.29,192.168.4.133,1503,51063,1024,0x0002
192.168.4.133,192.168.4.76,51063,3261,0,0x0014
192.168.4.133,192.168.4.76,51063,691,0,0x0014
192.168.4.133,192.168.4.76,51063,5910,0,0x0014
192.168.4.133,192.168.4.76,51063,2718,0,0x0014
192.168.4.133,192.168.4.76,51063,3851,0,0x0014
192.168.4.133,192.168.4.76,51063,9502,0,0x0014
192.168.4.133,192.168.4.76,51063,3914,0,0x0014
192.168.4.76,192.168.4.133,1164,51063,1024,0x0002
192.168.4.133,192.168.4.76,51063,1984,0,0x0014
192.168.4.133,192.168.4.76,51063,51103,0,0x0014
192.168.4.133,192.168.4.106,51063,5988,0,0x0014
192.168.4.133,192.168.4.106,51063,2718,0,0x0014
192.168.4.133,192.168.4.106,51063,50001,0,0x0014
192.168.4.133,192.168.4.106,51063,9207,0,0x0014
192.168.4.133,192.168.4.106,51063,1216,0,0x0014
192.168.4.133,192.168.4.106,51063,65000,0,0x0014
192.168.4.133,192.168.4.106,51063,3914,0,0x0014
192.168.4.133,192.168.4.106,51063,10628,0,0x0014
192.168.4.133,192.168.4.106,51063,65129,0,0x0014
192.168.4.106,192.168.4.133,3851,51063,1024,0x0002
192.168.4.113,192.168.4.133,1503,51063,1024,0x0002
192.168.4.20,192.168.4.133,10001,51063,1024,0x0002
192.168.4.29,192.168.4.133,464,51063,1024,0x0002
192.168.4.76,192.168.4.133,1580,51063,1024,0x0002
192.168.4.77,192.168.4.133,3914,51063,1024,0x0002
192.168.4.78,192.168.4.133,51103,51063,1024,0x0002
192.168.4.106,192.168.4.133,1984,51063,1024,0x0002
192.168.4.113,192.168.4.133,464,51063,1024,0x0002
192.168.4.20,192.168.4.133,32770,51063,1024,0x0002
192.168.4.29,192.168.4.133,1163,51063,1024,0x0002
192.168.4.76,192.168.4.133,5859,51063,1024,0x0002
192.168.4.77,192.168.4.133,2718,51063,1024,0x0002
192.168.4.78,192.168.4.133,3851,51063,1024,0x0002
192.168.4.106,192.168.4.133,2967,51063,1024,0x0002
192.168.4.113,192.168.4.133,1163,51063,1024,0x0002
192.168.4.20,192.168.4.133,705,51063,1024,0x0002
192.168.4.29,192.168.4.133,9010,51063,1024,0x0002
192.168.4.133,192.168.4.106,51063,211,0,0x0014
192.168.4.76,192.168.4.133,1503,51063,1024,0x0002
192.168.4.133,192.168.4.113,51063,666,0,0x0014
192.168.4.133,192.168.4.113,51063,4449,0,0x0014
192.168.4.133,192.168.4.113,51063,6112,0,0x0014
192.168.4.133,192.168.4.113,51063,2968,0,0x0014
192.168.4.133,192.168.4.20,51063,5859,0,0x0014
192.168.4.133,192.168.4.113,51063,5859,0,0x0014
192.168.4.133,192.168.4.113,51063,1580,0,0x0014
192.168.4.133,192.168.4.20,51063,1503,0,0x0014
192.168.4.133,192.168.4.113,51063,1164,0,0x0014
192.168.4.133,192.168.4.77,51063,10628,0,0x0014
192.168.4.133,192.168.4.77,51063,1062,0,0x0014
192.168.4.133,192.168.4.77,51063,31337,0,0x0014
192.168.4.133,192.168.4.77,51063,631,0,0x0014
192.168.4.133,192.168.4.77,51063,2179,0,0x0014
192.168.4.133,192.168.4.77,51063,1009,0,0x0014
192.168.4.133,192.168.4.77,51063,2288,0,0x0014
192.168.4.133,192.168.4.78,51063,65000,0,0x0014
192.168.4.133,192.168.4.77,51063,5988,0,0x0014
192.168.4.133,192.168.4.78,51063,9207,0,0x0014
192.168.4.133,192.168.4.77,51063,30,0,0x0014
192.168.4.133,192.168.4.78,51063,1009,0,0x0014
192.168.4.133,192.168.4.29,51063,1984,0,0x0014
192.168.4.133,192.168.4.29,51063,808,0,0x0014
192.168.4.133,192.168.4.78,51063,65129,0,0x0014
192.168.4.133,192.168.4.29,51063,666,0,0x0014
192.168.4.133,192.168.4.29,51063,2967,0,0x0014
192.168.4.133,192.168.4.78,51063,211,0,0x0014
192.168.4.133,192.168.4.20,51063,1434,0,0x0014
192.168.4.133,192.168.4.20,51063,1163,0,0x0014
192.168.4.133,192.168.4.20,51063,7911,0,0x0014
192.168.4.133,192.168.4.113,51063,464,0,0x0014
192.168.4.133,192.168.4.20,51063,9010,0,0x0014
192.168.4.133,192.168.4.113,51063,1503,0,0x0014
192.168.4.133,192.168.4.113,51063,1163,0,0x0014
192.168.4.133,192.168.4.20,51063,2702,0,0x0014
192.168.4.133,192.168.4.20,51063,464,0,0x0014
192.168.4.133,192.168.4.20,51063,800,0,0x0014
192.168.4.133,192.168.4.20,51063,32770,0,0x0014
192.168.4.133,192.168.4.78,51063,3914,0,0x0014
192.168.4.133,192.168.4.78,51063,50001,0,0x0014
192.168.4.133,192.168.4.78,51063,5988,0,0x0014
192.168.4.133,192.168.4.78,51063,10628,0,0x0014
192.168.4.133,192.168.4.20,51063,10001,0,0x0014
192.168.4.133,192.168.4.20,51063,705,0,0x0014
192.168.4.106,192.168.4.133,808,51063,1024,0x0002
192.168.4.113,192.168.4.133,9010,51063,1024,0x0002
192.168.4.20,192.168.4.133,5822,51063,1024,0x0002
192.168.4.29,192.168.4.133,7911,51063,1024,0x0002
192.168.4.76,192.168.4.133,464,51063,1024,0x0002
192.168.4.77,192.168.4.133,9502,51063,1024,0x0002
192.168.4.78,192.168.4.133,1984,51063,1024,0x0002
192.168.4.106,192.168.4.133,666,51063,1024,0x0002
192.168.4.113,192.168.4.133,7911,51063,1024,0x0002
192.168.4.20,192.168.4.133,8088,51063,1024,0x0002
192.168.4.29,192.168.4.133,2702,51063,1024,0x0002
192.168.4.76,192.168.4.133,1163,51063,1024,0x0002
192.168.4.77,192.168.4.133,27000,51063,1024,0x0002
192.168.4.78,192.168.4.133,2967,51063,1024,0x0002
192.168.4.106,192.168.4.133,2968,51063,1024,0x0002
192.168.4.113,192.168.4.133,2702,51063,1024,0x0002
192.168.4.20,192.168.4.133,1057,51063,1024,0x0002
192.168.4.29,192.168.4.133,1434,51063,1024,0x0002
192.168.4.76,192.168.4.133,9010,51063,1024,0x0002
192.168.4.77,192.168.4.133,5910,51063,1024,0x0002
192.168.4.78,192.168.4.133,808,51063,1024,0x0002
192.168.4.106,192.168.4.133,6112,51063,1024,0x0002
192.168.4.113,192.168.4.133,1434,51063,1024,0x0002
192.168.4.133,192.168.4.29,51063,2968,0,0x0014
192.168.4.133,192.168.4.29,51063,1163,0,0x0014
192.168.4.133,192.168.4.29,51063,5859,0,0x0014
192.168.4.133,192.168.4.29,51063,1503,0,0x0014
192.168.4.20,192.168.4.133,13722,51063,1024,0x0002
192.168.4.133,192.168.4.29,51063,6112,0,0x0014
192.168.4.133,192.168.4.29,51063,1164,0,0x0014
192.168.4.133,192.168.4.29,51063,9010,0,0x0014
192.168.4.133,192.168.4.29,51063,464,0,0x0014
192.168.4.29,192.168.4.133,800,51063,1024,0x0002
192.168.4.133,192.168.4.29,51063,4449,0,0x0014
192.168.4.133,192.168.4.29,51063,1580,0,0x0014
192.168.4.133,192.168.4.76,51063,666,0,0x0014
192.168.4.76,192.168.4.133,7911,51063,1024,0x0002
192.168.4.133,192.168.4.76,51063,6112,0,0x0014
192.168.4.133,192.168.4.76,51063,2967,0,0x0014
192.168.4.133,192.168.4.76,51063,4449,0,0x0014
192.168.4.77,192.168.4.133,3261,51063,1024,0x0002
192.168.4.78,192.168.4.133,666,51063,1024,0x0002
192.168.4.106,192.168.4.133,4449,51063,1024,0x0002
192.168.4.113,192.168.4.133,800,51063,1024,0x0002
